scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,Nose,Nose,Nose,Eyes,Eyes,Eyes,Neck,Neck,Neck,MidBack,MidBack,MidBack,LowBack,LowBack,LowBack,Tail,Tail,Tail
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,9.927008412456654,0.4635376632785525,12.98044026674339,10.337214961911833,0.5125543758848449,13.188792352589013,10.818573449933927,0.6344484786734976,13.451142780531315,11.208888139320193,0.6142428975116819,13.587161312838507,11.716464142648022,0.9323188911897385,13.710336919033123,12.051288441049417,1.3751011415289327,13.723488706439257
1,9.921142630520732,0.44863868068821516,12.963368211806475,10.338092338560243,0.5098864414214059,13.164015147036089,10.821628829931077,0.6259773638205217,13.438735711622687,11.211730050446764,0.6154008920987141,13.5721883728982,11.710169738018807,0.9334035924889692,13.705504900498154,12.042860713236472,1.3800536116997317,13.733242175090815
2,9.930081157469445,0.4448012726540348,12.957811675995176,10.337438138743813,0.5004317069315777,13.154387604754499,10.821116295141213,0.6234846158614082,13.429789784674224,11.208777926043867,0.6092923110064217,13.56639787291565,11.706144119849881,0.9282703186625315,13.705037151049078,12.046548639850648,1.3793161741308375,13.730995360597218
3,9.925798807425066,0.45052408675088645,12.949064921112376,10.331598699169477,0.5070023382873373,13.146798666635894,10.816962289217308,0.6232385231866447,13.431553433867448,11.211262463807278,0.6113213359058486,13.566222507731796,11.71007978927057,0.9326458297710791,13.70519308196864,12.047840605092453,1.3851275657905455,13.72820579275644
4,9.904896446124509,0.44858447725332695,12.942605100817396,10.314649197235958,0.501551272526465,13.14033662835789,10.800844493526766,0.6214259333151406,13.427542581632606,11.197481919749075,0.6117098343278768,13.555332518900014,11.6962239816908,0.9271787273704512,13.693183083357155,12.043521150559348,1.3747502774109848,13.72401009882634
5,9.893926271676685,0.45087255885509014,12.919783130204127,10.299378267525539,0.5025343977711539,13.12550235653057,10.79742134810679,0.6151935513976526,13.429231351308651,11.192074396731991,0.6101192273581504,13.564384808364226,11.697701123657097,0.9253595563718683,13.695559509009684,12.048506235880103,1.3718174503743337,13.718387793695747
6,9.874007904442436,0.40827759167884364,12.91321358582131,10.27300486124792,0.4752853556441748,13.138732480990463,10.762649496871024,0.6073272538426147,13.416723500231187,11.163920396826699,0.6112391374294587,13.558394192286745,11.68628924314869,0.9180450233324661,13.671554802919106,12.05047727733306,1.3588630499768666,13.703061535365533
7,9.865942773213916,0.39683625072019935,12.896811581978408,10.279490298528806,0.4660837669222717,13.118343154406949,10.768437185301451,0.6064470844484952,13.403311116880886,11.17148607161924,0.6174198001974854,13.540641563239884,11.686481132604195,0.9133919274398261,13.672669431942921,12.029891974703427,1.3567572641699854,13.709043423903921
8,9.852845596908532,0.4481049491355492,12.835131612298671,10.269456082122971,0.4833128853503865,13.074467140574468,10.761499456186463,0.6048203795795016,13.376556034539659,11.164170903239082,0.6099820041202452,13.52888240253149,11.669630462087154,0.905102611550655,13.661498689461695,12.02353317306264,1.3492627807633448,13.703857673421647
9,9.827738396535244,0.46473595317894456,12.805396038967519,10.257585424534835,0.4930223866912726,13.040474454436533,10.753872102471437,0.6008832625069654,13.335288901254568,11.15760710204769,0.602250950192503,13.506671397456495,11.669436787288644,0.9037082311273741,13.652275984385062,12.003895152977389,1.3511345172460951,13.718495430854672
