0,0,0,0,0
309,359,629,728,585
273,178,373,439,452
680,522,476,397,351
225,114,337,397,639
1024,956,624,431,982
228,447,428,791,334
217,643,520,707,407
383,359,337,121,161
1161,923,777,490,586
