162,0.316961,0.55778,0.70999,0.579788,0.262868,0.240819,0.393029,0.262827,-0.0540931,0.152209,0.0220075,-0.294912,-0.130202,-0.447122,-0.31692,1
162,0.207556,0.309843,0.387487,0.200163,-0.123353,0.102287,0.179931,-0.00739266,-0.330909,0.077644,-0.109679,-0.433196,-0.187323,-0.51084,-0.323517,2
162,-0.131927,-0.516007,-0.84949,-1.37188,-1.89562,-0.38408,-0.717563,-1.23995,-1.76369,-0.333482,-0.855874,-1.37961,-0.522392,-1.04613,-0.523737,3
162,-0.0672377,-0.299786,-0.388146,-0.645352,-0.979099,-0.232548,-0.320908,-0.578114,-0.911861,-0.0883601,-0.345566,-0.679313,-0.257206,-0.590953,-0.333747,4
162,0.162482,0.132744,0.0369485,-0.401018,-0.889675,-0.0297381,-0.125534,-0.563501,-1.05216,-0.0957954,-0.533762,-1.02242,-0.437967,-0.926624,-0.488657,5
162,0.326575,0.616178,0.759462,0.447966,-0.019865,0.289603,0.432887,0.121391,-0.34644,0.143284,-0.168212,-0.636043,-0.311496,-0.779327,-0.467831,6
162,0.273989,0.444723,0.546478,0.233417,-0.193696,0.170734,0.272489,-0.0405726,-0.467685,0.101755,-0.211307,-0.638419,-0.313062,-0.740174,-0.427112,7
162,0.0172291,-0.119056,-0.143685,-0.472275,-0.890151,-0.136286,-0.160914,-0.489504,-0.90738,-0.0246289,-0.353218,-0.771095,-0.328589,-0.746466,-0.417877,8
162,0.279189,0.458134,0.51202,0.118011,-0.384525,0.178945,0.232831,-0.161178,-0.663713,0.0538864,-0.340123,-0.842659,-0.394009,-0.896545,-0.502536,9
162,-0.0966031,-0.384997,-0.525426,-0.918324,-1.36897,-0.288394,-0.428823,-0.821721,-1.27237,-0.14043,-0.533328,-0.983976,-0.392898,-0.843547,-0.450649,10
162,-0.243576,-0.727347,-1.14945,-1.74168,-2.30719,-0.483771,-0.905877,-1.49811,-2.06361,-0.422106,-1.01434,-1.57984,-0.592231,-1.15774,-0.565505,11
162,0.112701,0.0874564,0.112358,-0.124045,-0.465066,-0.0252443,-0.000342813,-0.236746,-0.577767,0.0249015,-0.211502,-0.552523,-0.236403,-0.577424,-0.341021,12
162,0.349232,0.648122,0.8256,0.608046,0.190099,0.29889,0.476368,0.258814,-0.159133,0.177478,-0.040076,-0.458022,-0.217554,-0.6355,-0.417946,13
162,0.285086,0.495998,0.624512,0.388241,-0.00460135,0.210913,0.339427,0.103156,-0.289687,0.128514,-0.107757,-0.5006,-0.236271,-0.629114,-0.392842,14
162,0.175611,0.230698,0.276431,-0.0372048,-0.458686,0.0550871,0.10082,-0.212816,-0.634296,0.0457327,-0.267903,-0.689384,-0.313635,-0.735116,-0.421481,15
