26,0.376940773369217,0.404531081779717,0.593339851419311,0.611081096587449,1.04204483427091,1.47839347157636,4
27,0.417455874076348,0.400023719800086,0.599004774640614,0.612420653603636,1.05505668125009,1.49563385155148,4
28,0.446683463574209,0.398784999094861,0.602159571374782,0.626570274773631,1.05698069254533,1.49016672206585,4
29,0.453290330990597,0.400279393437868,0.608493445344861,0.614136072688169,1.03863949530992,1.46854816329605,4
30,0.476613428693803,0.418848234448992,0.614145881790885,0.610703612960148,1.02929341156185,1.44678537218827,4
31,0.365366277689337,0.385579682837316,0.617374764560214,0.634271621278433,1.07185388493143,1.50266187622876,4
32,0.316217128021459,0.350804418898318,0.595284345138185,0.613574129373657,1.05220785639716,1.48271412019698,4
33,0.242825086914704,0.302548746035495,0.568780192167946,0.590147830179902,1.04041598594979,1.47579755573764,4
34,0.208187412165599,0.292061802152324,0.545427415647651,0.570213667886629,1.02757619311525,1.47143535669286,4
35,0.181982834640041,0.250855081993949,0.519337897702407,0.540946086889469,1.04261017127076,1.48039878268431,4
408,0.519674791161192,0.452532348159271,0.612538226304122,0.642718477063689,1.05090560132699,1.52830593516647,4
409,0.422319501171658,0.395409649954562,0.605411438789601,0.628653010476376,1.05776895033966,1.55353374962904,4
410,0.366408895545552,0.359207070699122,0.592470108040642,0.619413602509214,1.05063785109562,1.55585474664938,4
411,0.282793573808814,0.299363617516292,0.569275580845334,0.607542784506366,1.04404144232062,1.55503671669079,4
412,0.373297659511531,0.335654657185044,0.567081967299991,0.606408458760419,1.04546335624505,1.54787900207216,4
413,0.459730004376392,0.374830165397055,0.561974521463602,0.598917337640689,1.03404798261305,1.53348695929988,4
414,0.521100663171116,0.413984307754586,0.578533054335194,0.603785697069843,1.03839201374459,1.53802002023135,4
416,0.526890630100623,0.454646698239919,0.603753395609669,0.610893595464477,1.03664295244285,1.54027012721255,4
417,0.499495358473332,0.43886342785968,0.595877837733268,0.614215057420194,1.03583299489814,1.53887947440276,4
418,0.396759814344919,0.388389603579178,0.597269226709302,0.620206785362018,1.04020991148504,1.55142308205099,4
419,0.349851237992848,0.370439930339661,0.581771341772483,0.618518838986523,1.0441838394073,1.56344454911362,4
420,0.373167007119943,0.366001747295462,0.573444461401331,0.615238042970444,1.04910359821108,1.57177144496623,4
421,0.458418820932155,0.392956375959064,0.571652453734349,0.608420278517457,1.04604463939396,1.57164753115126,4
422,0.483790161407837,0.415406374375638,0.58341754019104,0.61287790215117,1.0453150333067,1.5719279822747,4
855,0.529519125786707,0.427442478790983,0.537254079125153,0.697236775210812,1.14816130412141,1.55814777813321,4
856,0.440479096597531,0.362021570004615,0.516767459306032,0.593903449640247,1.11934419460025,1.56616678062502,4
859,0.414461366710409,0.309113637057906,0.490329393134116,0.533109608430001,1.04014791342331,1.53227848351117,4
860,0.370785093598615,0.278152964996083,0.481811436020964,0.553511963271431,1.04523434118579,1.53720155823957,4
917,0.33804884268912,0.218261342554052,0.357373600989359,0.512348394715115,1.09129014011832,1.56262343648166,4
918,0.266384444093342,0.190100115973757,0.381174378265646,0.504229898338487,1.09476057291896,1.55770753868368,4
919,0.319537203849889,0.213521471085952,0.375573958868701,0.495988075288745,1.09150408451765,1.55855488140854,4
920,0.35175040070354,0.226888205869132,0.380689062593307,0.504410010818178,1.08868557102987,1.55871435922858,4
921,0.259288689175151,0.20446426415614,0.379829841101255,0.515038670020928,1.09100170228658,1.56173041579639,4
949,0.376734207404347,0.315748025991734,0.472308717565494,0.539037715034565,1.0941366013139,1.5791582472989,4
950,0.312830732946345,0.288905047449116,0.466571248219348,0.544917403181495,1.0996003313636,1.57668638244106,4
951,0.411520879303088,0.317820652585704,0.457223069878541,0.539139791981842,1.09983939918781,1.57570992008435,4
971,0.202002357034029,0.260505135095052,0.495092603096302,0.551566508776491,0.855409378742951,1.32518003879036,4
972,0.164469663631492,0.21649076484615,0.462969929998149,0.534351493975252,0.866666310371128,1.34981625432246,4
973,0.107615266428808,0.176982957659023,0.452763998091821,0.535246417153813,0.913938641292648,1.4203746294339,4
974,0.0302602557548828,0.13503140641809,0.429149362677145,0.517087635413754,0.900163992626201,1.42208959435881,4
975,0.0265791015631549,0.0936984371638791,0.398584261077821,0.507829481822707,0.912233591052665,1.44621517658176,4
1020,0.329767080160261,0.270187108097934,0.425575639314765,0.504239920802985,0.949270843992519,1.4796505145385,4
1021,0.209435458770227,0.190089637956412,0.391078396733064,0.50772197616365,0.920692858587442,1.44564378843429,4
1022,0.157829868210617,0.156721062127323,0.367339556287802,0.511534206950508,0.932228409781009,1.44069922790789,4
1023,0.155102299540105,0.139623146472821,0.344411419310149,0.502565741909762,0.926888278427387,1.442008292897,4
1024,0.175855377232472,0.13656371355166,0.323801325656379,0.504674855203172,0.938967169299434,1.44820522461489,4
1025,0.179661808297337,0.133878124801389,0.317408207377816,0.504393099049124,0.945201387511503,1.45498470682748,4
1026,0.11175326233595,0.111098783478936,0.333836511893715,0.512561886765906,0.936263861429961,1.44833835627032,4
1027,0.0743108444736761,0.0895718756329225,0.318142022719578,0.506948943152623,0.929352625370568,1.44534986616797,4
1041,0.173714764239354,0.267079620810244,0.482296355377788,0.548948798935606,0.835763852549237,1.25836883731213,4
1042,0.043640938751334,0.170586088284886,0.435032241922536,0.531141609276088,0.829903005629548,1.26551346789864,4
1043,-0.0395072891777775,0.0754900703054866,0.363714842603198,0.466597365341076,0.824954665607921,1.28870903275188,4
1125,0.00222957782075371,0.0203706281584446,0.259465288452728,0.441353953429243,0.885539170003748,1.37580186257284,4
1142,0.420486069130797,0.417059241636375,0.478609035542533,0.534935554009798,0.946389796966437,1.43279193128268,4
1143,0.378976360856279,0.381712598692749,0.460764110535066,0.545780607857713,0.95365553471792,1.44083001229663,4
1144,0.37224685768346,0.369605065091756,0.459355114126783,0.548048104771932,0.963456297630113,1.44826316566685,4
1145,0.34795263851183,0.355023326635718,0.459751613099016,0.548360827455217,0.963523739921929,1.44966522869093,4
1146,0.242403413386711,0.27890935232033,0.438872946808767,0.539955107570325,0.960703227980204,1.45248807556052,4
1147,0.148134505706511,0.211442159088252,0.403619461825324,0.53615693889348,0.967028441452377,1.45563348149044,4
1148,0.1079548713698,0.172762159290666,0.387538182695922,0.527183841065442,0.966207477106344,1.45647550660798,4
