378,680,801,581,643
956,118,0,9,42
397,129,17,258,234
206,192,412,545,307
401,130,0,60,98
203,557,542,257,217
487,520,308,680,1129
581,1131,1844,1398,1278
248,182,125,349,117
643,862,452,367,432
