0,0,0,0,0
548,639,217,584,612
319,652,231,322,542
601,517,666,399,571
218,461,295,344,622
457,306,521,407,226
382,453,978,335,485
584,381,275,512,467
376,469,306,672,325
1015,623,1012,926,647
