0,0,0,0,0
389,674,645,569,1090
0,0,0,0,0
413,287,657,498,372
235,317,545,405,506
989,728,768,960,557
378,443,413,248,432
473,979,411,521,551
549,98,377,435,252
1074,975,685,865,737
