0,0,0,0,0
414,388,155,326,174
324,322,323,293,522
0,0,0,0,0
335,410,208,355,396
434,620,629,483,528
942,833,1100,1102,1214
929,1014,1332,1168,924
590,189,171,185,216
532,725,583,589,523
