0,0,0,0,0
323,172,380,267,712
334,417,356,409,714
542,494,339,1175,199
283,405,353,489,527
778,676,1047,456,73
349,445,300,209,788
524,677,367,208,801
321,304,618,905,181
1046,911,741,383,502
