1,0.149180568736959,-0.100730541513197,-0.100796317731453,0.0717364527085558,0.58653258696617,1.11156846980619,4,9
2,0.549584864691494,0.24440317634976,0.0673023842435152,0.115403377826716,0.623057403372647,1.15844572857835,9,4
3,0.737036998335109,0.422752400821055,0.19418569585169,0.181884883489059,0.647821140300878,1.18216789436172,9,4
4,0.933056546183978,0.608822654945136,0.315747755449988,0.197123484889939,0.656567387655374,1.19067684391146,12,1
5,1.12271309663345,0.782110804839336,0.446097952686323,0.251716657908335,0.641350454530737,1.20355212087916,12,1
6,1.30946419251909,0.960506493068407,0.582871138666506,0.325782704047638,0.639558077293825,1.21214301426688,7,10
7,1.46429037998333,1.1343197945112,0.704292061004077,0.420711091707803,0.669655221611479,1.22443583148719,7,10
8,1.52331860272248,1.17353079277626,0.775162990912918,0.459613778063643,0.711342319374125,1.21686317731799,7,10
9,1.54506669809884,1.21079130141479,0.795085474885291,0.493143328713302,0.74410169230041,1.2474382808518,7,10
10,1.54702681383849,1.20714259763954,0.799861358807619,0.50941857144516,0.763137943649857,1.26582702621254,7,10
11,1.55125561101056,1.20637064111833,0.815266145114147,0.547958140922904,0.765892821617433,1.27715648623222,7,10
12,1.54150003440258,1.21243226489083,0.84688281361043,0.592016625829482,0.751119750747436,1.24602872227437,7,10
13,1.5405459698866,1.22680983452726,0.870511554139468,0.631449155143737,0.763946808270306,1.21572887762395,7,10
14,1.53028750457611,1.22229243266636,0.86666382985232,0.659407704264887,0.779246890703777,1.22389575902139,7,10
15,1.52971187088233,1.22377821542316,0.886925877556454,0.689191536444837,0.784315680203743,1.21864325373794,7,10
16,1.54383274226558,1.21674638536872,0.890241763728775,0.712892061715763,0.819905462727972,1.26111633116768,7,10
17,1.50170761291474,1.17922923540858,0.867106268418506,0.691803208111732,0.851837638864611,1.29744429973283,7,10
18,1.5080080432121,1.16753801114526,0.847076941972576,0.685851599426998,0.851267974688881,1.30101576699381,7,10
19,1.50238298204584,1.16293617322847,0.841934047286208,0.674661151594746,0.85983520436126,1.30442059478152,7,10
20,1.3154664627419,1.02349118702368,0.708397042094687,0.567338583301046,0.817780610812544,1.28148291529016,7,10
21,1.38768233923642,1.09434616255261,0.746217825895579,0.565177316202092,0.828966691955449,1.27973139174019,7,10
22,1.39002208670886,1.10335187927586,0.756836649818188,0.590125144205766,0.834558939848186,1.28501121645555,7,10
23,1.38467745249708,1.09879071413547,0.754855226127995,0.605458985326276,0.855653609154971,1.30837289344934,7,10
24,1.39316126092726,1.09793667070949,0.754679385442655,0.611430781557483,0.875427742544697,1.33757541844329,7,10
25,1.3907695797364,1.09894036803917,0.749229667904752,0.606691587841212,0.887303227876152,1.35061250856396,7,10
26,1.23435893132676,0.966657069096655,0.687448693299688,0.579145019767182,0.89210143200348,1.34504209045183,12,1
27,1.09023117174221,0.814586876539044,0.628098927113701,0.601772253615459,0.896196584420504,1.35668437111151,11,8
28,0.952069395232745,0.673069430717936,0.552216100036586,0.565389001172685,0.90115815152461,1.38099704342981,11,8
29,0.896940626464118,0.625654559983704,0.506416805633709,0.552100792386248,0.900830495321802,1.38313839692115,9,4
30,0.825813882317758,0.58808252695816,0.488451605260385,0.532961324000448,0.901546002043799,1.38705181972204,9,4
31,0.700400801667408,0.484379781207323,0.456377891055916,0.469770957038778,0.882208050090534,1.38116745639042,4,9
32,0.638953356360667,0.413690915482071,0.427036410346798,0.472630880875391,0.920127690274688,1.40414598130945,4,9
33,0.48409485587282,0.361331240040022,0.429759436933519,0.487690194527459,0.943929151965217,1.41546074698325,4,9
34,0.436426917499298,0.315847351519766,0.397382205967894,0.487210466783606,0.953490282696879,1.4259147960984,4,9
35,0.416280415477068,0.278542189299336,0.379799227917197,0.474397377678605,0.953320404786763,1.43188727594156,4,9
36,0.246670847167412,0.148323855708761,0.340207924466083,0.478416182520393,0.942850017184685,1.43152892874669,6,3
37,0.0988567125717895,0.10445576075392,0.328970304475357,0.477383478355415,0.941478464709719,1.44013527498924,6,3
38,0.0172111749268683,0.0435465659284536,0.304325314575553,0.498558730147784,0.953335618060809,1.43199730722733,6,3
39,-0.0819101019209678,-0.0336882478161127,0.24700731721957,0.488754259020651,0.971513059379805,1.43448728191046,6,3
40,-0.145032770077668,-0.117864490136438,0.18731521348618,0.477806677636387,0.974243557331735,1.42433091558218,2,5
