758,910,811,787,729
445,249,199,347,267
315,171,349,334,316
564,22,225,255,271
236,119,252,130,190
397,413,398,330,239
219,871,817,888,721
406,1169,789,786,955
574,166,332,433,450
586,411,329,211,359
