351,0.976991,0.858564,0.836635,0.792003,1.07993,1.49549,1,1563
351,-0.204643,-0.0403091,0.305872,0.578179,1.01633,1.48245,2,715
351,-0.913942,-0.668839,-0.215591,0.173372,0.719807,1.27117,3,638
351,1.55875,1.23515,0.968436,0.808952,0.977055,1.37398,4,1235
351,1.34864,1.10305,0.913792,0.799606,1.03324,1.43759,5,1730
351,0.744375,0.685638,0.752594,0.759415,1.10964,1.58306,6,1170
351,1.15698,0.98769,0.902035,0.828409,1.05045,1.4189,7,2303
351,1.50943,1.20059,0.932992,0.800029,1.10011,1.58117,8,1164
351,0.384629,0.513675,0.774757,0.870388,1.12741,1.49058,9,689
351,1.31077,1.02014,0.764012,0.702421,1.16101,1.71583,10,842
351,1.32251,1.08028,0.918062,0.821346,0.960488,1.27856,11,1302
351,0.660447,0.694435,0.830142,0.839754,1.08751,1.46048,12,1395
351,1.48366,1.21654,1.0206,0.908345,0.954212,1.20844,13,944
351,0.929177,0.85628,0.898298,0.874483,1.0579,1.38229,14,1780
351,0.345487,0.453337,0.687812,0.762856,1.1282,1.59314,15,849
351,1.1171,0.907926,0.811566,0.783262,1.14521,1.65676,16,983
351,1.19127,1.02494,0.952433,0.898179,1.00878,1.26181,17,1110
351,1.03,0.757589,0.647507,0.702162,1.21214,1.7385,18,409
351,1.28213,1.05701,0.904052,0.822968,1.12236,1.5963,19,1679
