scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,Nose,Nose,Nose,Eyes,Eyes,Eyes,Neck,Neck,Neck,MidBack,MidBack,MidBack,LowBack,LowBack,LowBack,Tail,Tail,Tail
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,12.712658057739578,1.391650244458433,11.919908974837185,12.430278367976271,1.081125298636022,11.889224417805403,11.880040379067195,0.8949657351557241,11.800821628583252,11.374874342445677,0.7819931861674053,11.819760800947837,10.686597927527217,1.0097624841469424,11.77230354174516,10.44859096403141,1.4247738213901333,11.888584689253182
1,12.767205949223788,1.303531555777003,11.954385514672468,12.446184302679256,1.024357925756055,11.897472931448359,11.884121583673426,0.8637627520129852,11.804293297956049,11.365747469428905,0.7821306137289753,11.826372976842677,10.708809559717022,1.0302356082460278,11.801209256797742,10.454167614419347,1.4661164451168869,11.896608643645843
2,12.798339818978608,1.2621598774400513,11.986899320555372,12.450906526600546,1.0059904804150164,11.900975775984872,11.890676498416305,0.8664945898036169,11.814779581869375,11.384243918225781,0.7919630618213245,11.845770081640177,10.736205987197248,1.0342251305441335,11.833758394557712,10.484248262661248,1.4668634505150506,11.92430002391388
3,12.793670607194944,1.288073819898927,11.992076503063329,12.460092377095235,1.0125071178471035,11.913044052185517,11.893605431521955,0.8792710583544309,11.826029184229634,11.391729545058523,0.807720919388489,11.84867678922264,10.748557967080137,1.0513071274962913,11.842296200536783,10.48691082982405,1.4792922692351738,11.92504825067115
4,12.795446900638497,1.2975332206389292,11.99372938175591,12.467008148580867,1.0161004679399417,11.920168552506889,11.895788639839665,0.8804584642696047,11.825006558418028,11.388334752530193,0.810522197716839,11.845482220388789,10.746614755002595,1.053751914943787,11.837495726828177,10.489127737410517,1.4800853153924658,11.927648991094555
5,12.796225058886632,1.2892330349921932,11.990622774342622,12.461010240523809,1.0091526896842709,11.917034401262672,11.896380300459304,0.8755272596200455,11.821843266760041,11.389299790183204,0.8129775689247807,11.846240071708321,10.739074702257273,1.056906315736744,11.831223922515324,10.478393507045695,1.4859627390787964,11.921693940276207
6,12.79733291676339,1.2841195848518916,11.997866476208694,12.459655386086553,1.0057490698480636,11.919832648174804,11.888597351909482,0.8748989672715255,11.816451412383628,11.36501359423078,0.8164835968069477,11.846335406118486,10.7385617016855,1.0603302223921625,11.830380042678373,10.477096945733592,1.4867843065476283,11.92289107546914
7,12.77652732807769,1.2905582166848435,11.997391217001008,12.45278728421585,1.0124307564600734,11.923820784242126,11.887056314954895,0.8814246815736553,11.815832818796402,11.36691035086332,0.8199215274038033,11.84630663228662,10.741562650356554,1.0639810180009266,11.834610705259184,10.492427284480303,1.4865994414006287,11.934318549263814
8,12.767832567119118,1.2887806314519294,12.002605004918443,12.445237305994883,1.0080274638276758,11.922389178632448,11.879693275685892,0.881809211124288,11.804792785114012,11.361817145463462,0.8247875131862314,11.836117775311553,10.732121379856984,1.0659509463977974,11.820606502084878,10.477191720151763,1.4919095590038003,11.91269948982883
9,12.766797400064934,1.294644005497161,12.014974851859424,12.44009353016863,1.0152674768224625,11.929424947740635,11.875670646213079,0.8866556531597205,11.803418138041735,11.359244450838036,0.8301274675526042,11.833923887029151,10.729116947198154,1.070015070897897,11.81925770066604,10.478861331841502,1.4958285945926681,11.913591123442325
