061,0.30171,0.53982,0.68944,0.58364,0.22642,0.2381,0.38773,0.28193,-0.075292,0.14963,0.043825,-0.31339,-0.1058,-0.46302,-0.35722,1
061,-0.24937,-0.7388,-1.2105,-1.8038,-2.4068,-0.48942,-0.96116,-1.5544,-2.1574,-0.47173,-1.065,-1.668,-0.59329,-1.1963,-0.60299,2
061,-0.084051,-0.33539,-0.4449,-0.86192,-1.3383,-0.25134,-0.36085,-0.77787,-1.2542,-0.10951,-0.52653,-1.0029,-0.41702,-0.89337,-0.47635,3
061,0.14552,0.075057,0.0068096,-0.47302,-0.99764,-0.070467,-0.13871,-0.61854,-1.1432,-0.068248,-0.54807,-1.0727,-0.47983,-1.0044,-0.52462,4
061,0.22047,0.29634,0.33858,-0.045587,-0.53457,0.075861,0.1181,-0.26606,-0.75504,0.042239,-0.34192,-0.8309,-0.38416,-0.87314,-0.48898,5
061,0.29147,0.50109,0.61743,0.28401,-0.21513,0.20962,0.32596,-0.0074559,-0.5066,0.11634,-0.21708,-0.71622,-0.33342,-0.83256,-0.49914,6
061,0.34448,0.65029,0.83474,0.58729,0.11705,0.30581,0.49026,0.2428,-0.22743,0.18444,-0.06301,-0.53325,-0.24745,-0.71769,-0.47024,7
061,0.20025,0.2845,0.3697,0.14075,-0.26695,0.084251,0.16945,-0.059502,-0.4672,0.085196,-0.14375,-0.55145,-0.22895,-0.63665,-0.4077,8
061,-0.1323,-0.49026,-0.80805,-1.3115,-1.8295,-0.35795,-0.67575,-1.1792,-1.6972,-0.31779,-0.82126,-1.3393,-0.50346,-1.0215,-0.51802,9
061,0.063595,-0.029734,-0.022852,-0.35642,-0.80321,-0.093329,-0.086446,-0.42002,-0.86681,0.0068828,-0.32669,-0.77348,-0.33357,-0.78036,-0.44679,10
