305,545,532,676,452
660,182,198,262,210
892,931,888,770,905
49,541,287,458,471
688,381,189,245,291
441,321,419,422,250
503,308,663,343,423
884,742,1055,708,938
78,550,270,617,557
0,0,0,0,0
