0,0,0,0,0
498,409,472,533,533
316,499,425,509,210
512,334,479,494,330
432,422,471,509,304
803,590,531,277,903
505,363,611,380,374
439,395,552,220,583
231,676,125,1046,84
764,813,835,533,1176
