918,0.289043,0.537283,0.646392,0.261663,-0.249955,0.248241,0.35735,-0.02738,-0.538997,0.109109,-0.275621,-0.787238,-0.38473,-0.896347,-0.511617,1
918,0.306588,0.572675,0.757154,0.630334,0.26148,0.266088,0.450567,0.323747,-0.0451079,0.184479,0.0576593,-0.311195,-0.12682,-0.495675,-0.368855,2
918,0.219485,0.366399,0.486126,0.247594,-0.15872,0.146914,0.266641,0.0281085,-0.378206,0.119728,-0.118805,-0.525119,-0.238533,-0.644847,-0.406314,3
918,-0.262151,-0.769639,-1.23623,-1.88014,-2.53283,-0.507488,-0.974081,-1.61799,-2.27068,-0.466593,-1.1105,-1.76319,-0.643906,-1.2966,-0.652693,4
918,0.152299,0.193832,0.246852,-0.0903409,-0.538348,0.0415329,0.0945525,-0.24264,-0.690648,0.0530196,-0.284173,-0.732181,-0.337193,-0.7852,-0.448008,5
918,-0.130855,-0.465262,-0.713183,-1.19995,-1.69502,-0.334407,-0.582328,-1.06909,-1.56417,-0.247921,-0.734687,-1.22976,-0.486766,-0.981841,-0.495074,6
918,-0.195193,-0.628279,-1.01504,-1.57348,-2.14492,-0.433087,-0.819847,-1.37829,-1.94973,-0.38676,-0.945201,-1.51664,-0.558441,-1.12988,-0.571444,7
918,0.172434,0.136042,0.0622644,-0.416143,-0.911586,-0.0363914,-0.110169,-0.588576,-1.08402,-0.0737778,-0.552185,-1.04763,-0.478407,-0.97385,-0.495443,8
918,-0.0464265,-0.267017,-0.376238,-0.80131,-1.2766,-0.22059,-0.329812,-0.754884,-1.23018,-0.109221,-0.534293,-1.00959,-0.425072,-0.900365,-0.475293,9
918,0.035041,-0.0805666,-0.0756884,-0.42758,-0.879214,-0.115608,-0.110729,-0.462621,-0.914255,0.00487818,-0.347013,-0.798647,-0.351892,-0.803525,-0.451633,10
918,0.294371,0.430782,0.409794,-0.0637876,-0.55633,0.136411,0.115423,-0.358159,-0.850702,-0.0209884,-0.49457,-0.987112,-0.473581,-0.966124,-0.492543,11
918,0.342189,0.661175,0.859,0.611852,0.141129,0.318987,0.516811,0.269663,-0.20106,0.197825,-0.0493234,-0.520046,-0.247148,-0.717871,-0.470723,12
