212,0.0669919,0.000577353,0.0360235,-0.212648,-0.560411,-0.0664145,-0.0309684,-0.27964,-0.627403,0.0354461,-0.213225,-0.560988,-0.248671,-0.596434,-0.347763,1
212,0.243742,0.400298,0.514298,0.245537,-0.195682,0.156556,0.270556,0.00179459,-0.439424,0.114,-0.154761,-0.59598,-0.268761,-0.70998,-0.441219,2
212,-0.245738,-0.733537,-1.16154,-1.75686,-2.34537,-0.487799,-0.915801,-1.51112,-2.09963,-0.428002,-1.02332,-1.61183,-0.595316,-1.18383,-0.588513,3
212,0.255974,0.413971,0.517561,0.355844,0.0135549,0.157997,0.261587,0.0998697,-0.242419,0.10359,-0.0581276,-0.400417,-0.161717,-0.504006,-0.342289,4
212,-0.143804,-0.396103,-0.430886,-0.758523,-1.17639,-0.252299,-0.287081,-0.614719,-1.03259,-0.0347827,-0.36242,-0.780291,-0.327637,-0.745508,-0.417871,5
212,0.181992,0.249943,0.332081,0.11355,-0.241976,0.0679515,0.15009,-0.0684412,-0.423968,0.0821382,-0.136393,-0.49192,-0.218531,-0.574058,-0.355527,6
212,-0.173138,-0.562828,-0.89073,-1.37996,-1.88558,-0.389689,-0.717591,-1.20682,-1.71244,-0.327902,-0.817131,-1.32275,-0.489229,-0.994847,-0.505618,7
212,0.290439,0.482823,0.541332,0.126021,-0.370487,0.192384,0.250894,-0.164418,-0.660926,0.05851,-0.356801,-0.85331,-0.415311,-0.91182,-0.496508,8
212,0.316574,0.536933,0.647346,0.584133,0.304017,0.220359,0.330772,0.267559,-0.0125575,0.110413,0.0472001,-0.232917,-0.063213,-0.34333,-0.280117,9
212,0.341421,0.613041,0.766415,0.629947,0.260093,0.27162,0.424994,0.288526,-0.0813278,0.153374,0.0169063,-0.352948,-0.136468,-0.506322,-0.369854,10
212,0.326643,0.600908,0.765316,0.52103,0.0715963,0.274265,0.438673,0.194387,-0.255047,0.164408,-0.0798776,-0.529312,-0.244286,-0.69372,-0.449434,11
212,-0.000830507,-0.13241,-0.125731,-0.453431,-0.87863,-0.131579,-0.124901,-0.4526,-0.877799,0.00667876,-0.321021,-0.74622,-0.327699,-0.752899,-0.425199,12
212,0.149811,0.180932,0.238376,-0.0740354,-0.508353,0.0311217,0.0885652,-0.223846,-0.658164,0.0574435,-0.254968,-0.689286,-0.312411,-0.746729,-0.434318,13
212,-0.124603,-0.42171,-0.581772,-1.01294,-1.48144,-0.297107,-0.457169,-0.88834,-1.35684,-0.160062,-0.591233,-1.05973,-0.431171,-0.899666,-0.468495,14
