362,424,293,343,539
124,393,214,422,211
544,335,271,266,652
696,447,230,617,878
277,308,260,262,392
794,1030,1635,1111,468
428,354,261,233,240
531,497,539,458,238
744,713,798,516,879
0,0,0,0,0
