645,2411,650,2260,2081
273,0,613,15,15
1062,102,245,61,141
97,9,281,269,369
267,0,348,26,9
121,139,391,249,301
901,787,468,269,217
704,987,517,819,789
298,9,446,25,43
132,72,542,508,534
