408,623,310,267,589
402,178,440,277,306
349,323,294,278,307
1091,1341,809,1038,1150
598,447,761,935,469
0,0,0,0,0
481,372,566,416,264
601,434,594,484,550
239,192,363,491,371
331,591,364,315,491
